date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:29	57885/57885	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:27:29%20GMT	https://risuscito.it/tags/quaresima/	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/tags/quaresima/index.html	(from https://risuscito.it/tags/)
17:27:29	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:29%20GMT	https://risuscito.it/canti/lo-stolto-pensa-che-non-ce-dio/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/lo-stolto-pensa-che-non-ce-dio/t	(from https://risuscito.it/canti/lo-stolto-pensa-che-non-ce-dio/)
17:27:29	28953/28953	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:27:29%20GMT	https://risuscito.it/tags/vergine-maria/	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/tags/vergine-maria/index.html	(from https://risuscito.it/tags/)
17:27:30	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:30%20GMT	https://risuscito.it/canti/lo-spirito-del-signore-e-sopra-di-me/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/lo-spirito-del-signore-e-sopra-di-me/t	(from https://risuscito.it/canti/lo-spirito-del-signore-e-sopra-di-me/)
17:27:30	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:30%20GMT	https://risuscito.it/canti/le-sue-fondamenta/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/le-sue-fondamenta/t	(from https://risuscito.it/canti/le-sue-fondamenta/)
17:27:30	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:30%20GMT	https://risuscito.it/canti/le-onde-della-morte-mi-avvolgevano/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/le-onde-della-morte-mi-avvolgevano/t	(from https://risuscito.it/canti/le-onde-della-morte-mi-avvolgevano/)
17:27:31	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:31%20GMT	https://risuscito.it/canti/la-voce-del-mio-amato/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/la-voce-del-mio-amato/t	(from https://risuscito.it/canti/la-voce-del-mio-amato/)
17:27:31	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:31%20GMT	https://risuscito.it/canti/la-mietitura-delle-nazioni/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/la-mietitura-delle-nazioni/t	(from https://risuscito.it/canti/la-mietitura-delle-nazioni/)
17:27:31	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:31%20GMT	https://risuscito.it/canti/la-marcia-e-dura/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/la-marcia-e-dura/t	(from https://risuscito.it/canti/la-marcia-e-dura/)
17:27:32	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:32%20GMT	https://risuscito.it/canti/la-espada/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/la-espada/t	(from https://risuscito.it/canti/la-espada/)
17:27:32	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:32%20GMT	https://risuscito.it/canti/jahve-tu-sei-il-mio-dio/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/jahve-tu-sei-il-mio-dio/t	(from https://risuscito.it/canti/jahve-tu-sei-il-mio-dio/)
17:27:33	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:33%20GMT	https://risuscito.it/canti/io-vengo-a-riunir/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/io-vengo-a-riunir/t	(from https://risuscito.it/canti/io-vengo-a-riunir/)
17:27:33	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:33%20GMT	https://risuscito.it/canti/inno-di-pasqua/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/inno-di-pasqua/t	(from https://risuscito.it/canti/inno-di-pasqua/)
17:27:33	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:33%20GMT	https://risuscito.it/canti/inno-di-avvento/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/inno-di-avvento/t	(from https://risuscito.it/canti/inno-di-avvento/)
17:27:34	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:34%20GMT	https://risuscito.it/canti/inno-alla-kenosis-cristo-gesu-e-il-signore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/inno-alla-kenosis-cristo-gesu-e-il-signore/t	(from https://risuscito.it/canti/inno-alla-kenosis-cristo-gesu-e-il-signore/)
17:27:34	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:34%20GMT	https://risuscito.it/canti/inno-alla-carita/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/inno-alla-carita/t	(from https://risuscito.it/canti/inno-alla-carita/)
17:27:35	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:35%20GMT	https://risuscito.it/canti/inno-a-cristo-luce/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/inno-a-cristo-luce/t	(from https://risuscito.it/canti/inno-a-cristo-luce/)
17:27:35	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:35%20GMT	https://risuscito.it/canti/in-una-notte-oscura/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/in-una-notte-oscura/t	(from https://risuscito.it/canti/in-una-notte-oscura/)
17:27:35	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:35%20GMT	https://risuscito.it/canti/in-mezzo-a-una-grande-folla/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/in-mezzo-a-una-grande-folla/t	(from https://risuscito.it/canti/in-mezzo-a-una-grande-folla/)
17:27:36	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:36%20GMT	https://risuscito.it/canti/il-signore-mi-ha-dato/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-signore-mi-ha-dato/t	(from https://risuscito.it/canti/il-signore-mi-ha-dato/)
17:27:36	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:36%20GMT	https://risuscito.it/canti/il-signore-e-mia-luce-e-mia-salvezza/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-signore-e-mia-luce-e-mia-salvezza/t	(from https://risuscito.it/canti/il-signore-e-mia-luce-e-mia-salvezza/)
17:27:37	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:36%20GMT	https://risuscito.it/canti/il-signore-e-il-mio-pastore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-signore-e-il-mio-pastore/t	(from https://risuscito.it/canti/il-signore-e-il-mio-pastore/)
17:27:37	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:37%20GMT	https://risuscito.it/canti/il-signore-annuncia-una-notizia/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-signore-annuncia-una-notizia/t	(from https://risuscito.it/canti/il-signore-annuncia-una-notizia/)
17:27:37	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:37%20GMT	https://risuscito.it/canti/il-popolo-che-camminava-nelle-tenebre/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-popolo-che-camminava-nelle-tenebre/t	(from https://risuscito.it/canti/il-popolo-che-camminava-nelle-tenebre/)
17:27:38	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:38%20GMT	https://risuscito.it/canti/il-pigiatore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-pigiatore/t	(from https://risuscito.it/canti/il-pigiatore/)
17:27:38	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:38%20GMT	https://risuscito.it/canti/il-messia-leone-per-vincere/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/il-messia-leone-per-vincere/t	(from https://risuscito.it/canti/il-messia-leone-per-vincere/)
17:27:39	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:39%20GMT	https://risuscito.it/canti/ho-steso-le-mie-mani/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/ho-steso-le-mie-mani/t	(from https://risuscito.it/canti/ho-steso-le-mie-mani/)
17:27:39	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:39%20GMT	https://risuscito.it/canti/ho-sperato-ho-sperato-nel-signore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/ho-sperato-ho-sperato-nel-signore/t	(from https://risuscito.it/canti/ho-sperato-ho-sperato-nel-signore/)
17:27:39	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:39%20GMT	https://risuscito.it/canti/gustate-e-vedete/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/gustate-e-vedete/t	(from https://risuscito.it/canti/gustate-e-vedete/)
17:27:40	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:40%20GMT	https://risuscito.it/canti/guardate-come-e-bello-gustate-quanto-e-soave/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/guardate-come-e-bello-gustate-quanto-e-soave/t	(from https://risuscito.it/canti/guardate-come-e-bello-gustate-quanto-e-soave/)
17:27:40	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:40%20GMT	https://risuscito.it/canti/guardate-come-e-bello/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/guardate-come-e-bello/t	(from https://risuscito.it/canti/guardate-come-e-bello/)
17:27:41	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:41%20GMT	https://risuscito.it/canti/gridate-con-gioia/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/gridate-con-gioia/t	(from https://risuscito.it/canti/gridate-con-gioia/)
17:27:41	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:41%20GMT	https://risuscito.it/canti/grazie-a-jahve/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/grazie-a-jahve/t	(from https://risuscito.it/canti/grazie-a-jahve/)
17:27:41	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:41%20GMT	https://risuscito.it/canti/giunti-sui-fiumi-di-babilonia/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/giunti-sui-fiumi-di-babilonia/t	(from https://risuscito.it/canti/giunti-sui-fiumi-di-babilonia/)
17:27:42	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:42%20GMT	https://risuscito.it/canti/giunga-la-mia-preghiera-fino-a-te/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/giunga-la-mia-preghiera-fino-a-te/t	(from https://risuscito.it/canti/giunga-la-mia-preghiera-fino-a-te/)
17:27:42	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:42%20GMT	https://risuscito.it/canti/giorno-di-riposo/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/giorno-di-riposo/t	(from https://risuscito.it/canti/giorno-di-riposo/)
17:27:43	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:42%20GMT	https://risuscito.it/canti/gia-viene-il-regno/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/gia-viene-il-regno/t	(from https://risuscito.it/canti/gia-viene-il-regno/)
17:27:43	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:43%20GMT	https://risuscito.it/canti/gia-viene-il-mio-dio/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/gia-viene-il-mio-dio/t	(from https://risuscito.it/canti/gia-viene-il-mio-dio/)
17:27:43	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:43%20GMT	https://risuscito.it/canti/gesu-percorreva-tutte-le-citta/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/gesu-percorreva-tutte-le-citta/t	(from https://risuscito.it/canti/gesu-percorreva-tutte-le-citta/)
17:27:44	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:44%20GMT	https://risuscito.it/canti/gerusalemme-ricostruita/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/gerusalemme-ricostruita/t	(from https://risuscito.it/canti/gerusalemme-ricostruita/)
17:27:44	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:44%20GMT	https://risuscito.it/canti/fuggi-mio-diletto/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/fuggi-mio-diletto/t	(from https://risuscito.it/canti/fuggi-mio-diletto/)
17:27:45	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:45%20GMT	https://risuscito.it/canti/fratelli-non-diamo-a-nessuno-motivo-dinciampo/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/fratelli-non-diamo-a-nessuno-motivo-dinciampo/t	(from https://risuscito.it/canti/fratelli-non-diamo-a-nessuno-motivo-dinciampo/)
17:27:45	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:45%20GMT	https://risuscito.it/canti/fino-a-quando/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/fino-a-quando/t	(from https://risuscito.it/canti/fino-a-quando/)
17:27:46	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:46%20GMT	https://risuscito.it/canti/figlie-di-gerusalemme/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/figlie-di-gerusalemme/t	(from https://risuscito.it/canti/figlie-di-gerusalemme/)
17:27:46	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:46%20GMT	https://risuscito.it/canti/felicita-per-luomo/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/felicita-per-luomo/t	(from https://risuscito.it/canti/felicita-per-luomo/)
17:27:46	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:46%20GMT	https://risuscito.it/canti/felice-luomo/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/felice-luomo/t	(from https://risuscito.it/canti/felice-luomo/)
17:27:47	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:47%20GMT	https://risuscito.it/canti/evenu-shalom-alejem/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/evenu-shalom-alejem/t	(from https://risuscito.it/canti/evenu-shalom-alejem/)
17:27:47	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:47%20GMT	https://risuscito.it/canti/esultate-giusti-nel-signore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/esultate-giusti-nel-signore/t	(from https://risuscito.it/canti/esultate-giusti-nel-signore/)
17:27:48	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:48%20GMT	https://risuscito.it/canti/eli-eli-lama-sabactani/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/eli-eli-lama-sabactani/t	(from https://risuscito.it/canti/eli-eli-lama-sabactani/)
17:27:48	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:48%20GMT	https://risuscito.it/canti/ecco-qui-io-vengo-presto/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/ecco-qui-io-vengo-presto/t	(from https://risuscito.it/canti/ecco-qui-io-vengo-presto/)
17:27:49	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:48%20GMT	https://risuscito.it/canti/ecco-qui-il-mio-servo/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/ecco-qui-il-mio-servo/t	(from https://risuscito.it/canti/ecco-qui-il-mio-servo/)
17:27:49	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:49%20GMT	https://risuscito.it/canti/e-paziente/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/e-paziente/t	(from https://risuscito.it/canti/e-paziente/)
17:27:49	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:49%20GMT	https://risuscito.it/canti/dite-agli-smarriti-di-cuore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/dite-agli-smarriti-di-cuore/t	(from https://risuscito.it/canti/dite-agli-smarriti-di-cuore/)
17:27:50	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:50%20GMT	https://risuscito.it/canti/dice-il-signore-al-mio-signore/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/dice-il-signore-al-mio-signore/t	(from https://risuscito.it/canti/dice-il-signore-al-mio-signore/)
17:27:50	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:50%20GMT	https://risuscito.it/canti/degno-sei/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/degno-sei/t	(from https://risuscito.it/canti/degno-sei/)
17:27:50	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:50%20GMT	https://risuscito.it/canti/davanti-agli-angeli/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/davanti-agli-angeli/t	(from https://risuscito.it/canti/davanti-agli-angeli/)
17:27:51	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:51%20GMT	https://risuscito.it/canti/dal-profondo-a-te-grido/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/dal-profondo-a-te-grido/t	(from https://risuscito.it/canti/dal-profondo-a-te-grido/)
17:27:51	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:51%20GMT	https://risuscito.it/canti/dajenu/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/dajenu/t	(from https://risuscito.it/canti/dajenu/)
17:27:51	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:51%20GMT	https://risuscito.it/canti/cosi-parla-lamen/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/cosi-parla-lamen/t	(from https://risuscito.it/canti/cosi-parla-lamen/)
17:27:52	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:52%20GMT	https://risuscito.it/canti/consolate-il-mio-popolo/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/consolate-il-mio-popolo/t	(from https://risuscito.it/canti/consolate-il-mio-popolo/)
17:27:52	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:52%20GMT	https://risuscito.it/canti/come-pecora-che-vede/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/come-pecora-che-vede/t	(from https://risuscito.it/canti/come-pecora-che-vede/)
17:27:53	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:52%20GMT	https://risuscito.it/canti/come-la-cerva-anela/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/come-la-cerva-anela/t	(from https://risuscito.it/canti/come-la-cerva-anela/)
17:27:53	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:53%20GMT	https://risuscito.it/canti/come-e-bello-come-da-gioia/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/come-e-bello-come-da-gioia/t	(from https://risuscito.it/canti/come-e-bello-come-da-gioia/)
17:27:53	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:53%20GMT	https://risuscito.it/canti/come-condannati-a-morte/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/come-condannati-a-morte/t	(from https://risuscito.it/canti/come-condannati-a-morte/)
17:27:54	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:54%20GMT	https://risuscito.it/canti/chi-e-colei/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/chi-e-colei/t	(from https://risuscito.it/canti/chi-e-colei/)
17:27:54	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:54%20GMT	https://risuscito.it/canti/chi-ci-separera/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/chi-ci-separera/t	(from https://risuscito.it/canti/chi-ci-separera/)
17:27:54	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:54%20GMT	https://risuscito.it/canti/che-mi-baci/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/che-mi-baci/t	(from https://risuscito.it/canti/che-mi-baci/)
17:27:55	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:55%20GMT	https://risuscito.it/canti/che-belle-sono-le-tue-tende/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/che-belle-sono-le-tue-tende/t	(from https://risuscito.it/canti/che-belle-sono-le-tue-tende/)
17:27:55	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:55%20GMT	https://risuscito.it/canti/carmen-63/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/carmen-63/t	(from https://risuscito.it/canti/carmen-63/)
17:27:56	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:56%20GMT	https://risuscito.it/canti/caritas-christi/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/caritas-christi/t	(from https://risuscito.it/canti/caritas-christi/)
17:27:56	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:56%20GMT	https://risuscito.it/canti/canto-di-giosue/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/canto-di-giosue/t	(from https://risuscito.it/canti/canto-di-giosue/)
17:27:56	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:56%20GMT	https://risuscito.it/canti/canto-dei-liberati/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/canto-dei-liberati/t	(from https://risuscito.it/canti/canto-dei-liberati/)
17:27:57	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:57%20GMT	https://risuscito.it/canti/canto-dei-bambini-nella-veglia-di-pasqua/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/canto-dei-bambini-nella-veglia-di-pasqua/t	(from https://risuscito.it/canti/canto-dei-bambini-nella-veglia-di-pasqua/)
17:27:57	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:57%20GMT	https://risuscito.it/canti/cantico-di-mose-precipito-nel-mare/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/cantico-di-mose-precipito-nel-mare/t	(from https://risuscito.it/canti/cantico-di-mose-precipito-nel-mare/)
17:27:58	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:58%20GMT	https://risuscito.it/canti/cantico-dei-tre-giovani-nella-fornace-ii-parte/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/cantico-dei-tre-giovani-nella-fornace-ii-parte/t	(from https://risuscito.it/canti/cantico-dei-tre-giovani-nella-fornace-ii-parte/)
17:27:58	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:58%20GMT	https://risuscito.it/canti/cantico-dei-tre-giovani-nella-fornace-i-parte/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/cantico-dei-tre-giovani-nella-fornace-i-parte/t	(from https://risuscito.it/canti/cantico-dei-tre-giovani-nella-fornace-i-parte/)
17:27:59	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:59%20GMT	https://risuscito.it/canti/cerano-due-angeli/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/cerano-due-angeli/t	(from https://risuscito.it/canti/cerano-due-angeli/)
17:27:59	7050/7050	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2030%20Aug%202025%2015:27:59%20GMT	https://risuscito.it/canti/ce-un-tempo-per-ogni-cosa/t	C:/Dev/github/pjesmarica_new/IT-NEW/PDF/risuscito.it/canti/ce-un-tempo-per-ogni-cosa/t	(from https://risuscito.it/canti/ce-un-tempo-per-ogni-cosa/)
